# What vanilla's own impact system played during this take.
#
# One row per collision the ragdoll path resolved to a sound, observed at the
# moment of the play rather than modelled afterwards. Times share this take's
# clock: the same t_ms the impacts CSV stamps.
#
# descriptor      the SNDR that fired - the name its wav files are found under
# branch          light = SNAM, heavy = NAM1. Vanilla's own loudness decision,
#                 which it makes on (NAM1 exists && magnitude >= threshold)
# heard           1 = it sounded, 0 = we dropped it and played ours instead
# static_atten_db the descriptor's fixed attenuation, in dB
# db_variance     +/- dB the audio engine rolls per play. NOT the roll itself
# files           how many wavs the descriptor picks between, uniformly
#
# What is deliberately absent: which of `files` was drawn, and what
# db_variance and freq_variance actually rolled. Both happen inside
# BSAudioManager after the sound handle is built and are not readable from
# outside it. A row says "one of N files, at this level, plus or minus this
# much" - it does not say which one, and anything reading it must not pretend
# otherwise.
seq,t_ms,descriptor,descriptor_id,impact_id,branch,heard,sound_level,static_atten_db,db_variance,freq_shift,freq_variance,priority,files,pos_x,pos_y,pos_z
208,38289.329,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,961.276,1800.892,15.996
209,38616.503,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,379.416,1882.903,28.528
210,39120.062,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,952.986,1809.804,0.210
211,39120.066,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,952.986,1809.804,0.210
212,39593.277,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,949.010,1818.558,-20.042
213,39593.280,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,949.010,1818.558,-20.042
214,39741.741,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,370.722,1852.566,20.714
215,39741.744,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,370.722,1852.566,20.714
216,40043.346,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,383.711,2045.883,24.636
217,40138.777,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,349.586,1890.195,8.578
218,40138.780,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,349.586,1890.195,8.578
219,40299.219,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,350.240,1899.211,3.468
220,40299.221,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,350.240,1899.211,3.468
221,41244.856,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,338.050,2021.403,17.231
222,41244.860,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,338.050,2021.403,17.231
223,41439.388,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,326.110,1997.710,-2.646
224,41439.392,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,326.110,1997.710,-2.646
225,41601.642,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,342.154,2001.216,-52.964
226,41601.645,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,342.154,2001.216,-52.964
227,41780.152,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,335.760,2002.354,27.620
228,41780.156,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,335.760,2002.354,27.620
229,41895.808,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,393.280,2051.067,13.018
230,41942.578,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,385.947,1977.812,17.915
231,41942.581,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,385.947,1977.812,17.915
232,42099.524,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,396.422,2001.817,-41.954
233,42099.526,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,396.422,2001.817,-41.954
234,42273.865,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,338.240,1989.881,6.527
235,42273.868,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,338.240,1989.881,6.527
236,42437.774,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,748.263,1861.411,-3.067
237,42437.777,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,748.263,1861.411,-3.067
238,42550.847,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,376.720,1999.904,17.982
239,42596.017,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,346.743,1962.624,8.446
240,42596.019,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,346.743,1962.624,8.446
241,42718.928,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,354.272,1994.436,0.414
242,42741.916,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,700.453,1896.771,27.525
243,42741.919,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,700.453,1896.771,27.525
244,42928.622,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,438.093,2052.909,-3.606
245,42928.625,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,438.093,2052.909,-3.606
246,43095.076,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,665.579,1897.966,18.302
247,43095.079,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,665.579,1897.966,18.302
248,43247.721,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,653.009,1917.784,19.820
249,43247.724,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,653.009,1917.784,19.820
250,43417.890,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,354.812,1948.374,-4.148
251,43417.894,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,354.812,1948.374,-4.148
252,43569.866,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,334.932,1943.635,-3.286
253,43569.868,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,334.932,1943.635,-3.286
254,43797.665,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,553.944,1884.120,-15.677
255,43797.668,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,553.944,1884.120,-15.677
256,43952.862,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,569.432,1877.352,-9.745
257,43952.865,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,569.432,1877.352,-9.745
258,44555.389,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,692.910,1892.674,13.026
259,44555.392,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,692.910,1892.674,13.026
260,44710.557,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,697.448,1884.449,-3.163
261,44710.560,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,697.448,1884.449,-3.163
262,44867.448,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,320.126,1978.898,3.387
263,44867.450,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,320.126,1978.898,3.387
264,45035.180,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,344.931,1966.008,-0.690
265,45035.183,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,344.931,1966.008,-0.690
266,45296.740,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,708.171,1836.224,-7.364
267,45296.743,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,708.171,1836.224,-7.364
268,45450.230,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,705.440,1826.110,-9.023
269,45450.233,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,705.440,1826.110,-9.023
270,45640.574,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,702.788,1921.338,25.617
271,45662.974,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,598.533,1963.265,14.875
272,45662.977,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,598.533,1963.265,14.875
273,45828.503,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,718.712,1872.318,-73.682
274,45828.507,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,718.712,1872.318,-73.682
275,46012.767,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,603.986,1975.816,-39.293
276,46012.771,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,603.986,1975.816,-39.293
277,46250.905,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,613.896,1960.802,-75.710
278,46250.908,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,613.896,1960.802,-75.710
279,46628.886,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,611.687,1966.707,18.686
280,46628.890,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,611.687,1966.707,18.686
281,46828.321,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,614.412,1972.778,17.907
282,46828.324,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,614.412,1972.778,17.907
283,47000.603,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,712.865,1862.243,33.498
284,47000.606,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,712.865,1862.243,33.498
285,47148.789,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,739.661,1845.432,-13.984
286,47148.792,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,739.661,1845.432,-13.984
287,47391.703,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,606.288,1969.081,12.720
288,47391.706,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,606.288,1969.081,12.720
289,47859.718,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,564.661,1895.656,20.134
290,47859.720,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,564.661,1895.656,20.134
291,49029.046,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,498.570,2077.026,-6.243
292,49029.050,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,498.570,2077.026,-6.243
293,49208.707,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,501.604,1955.232,14.274
294,49208.710,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,501.604,1955.232,14.274
295,49544.848,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,547.826,1988.672,13.810
296,49544.850,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,547.826,1988.672,13.810
297,49773.585,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,825.722,1657.936,-73.054
298,49773.588,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,825.722,1657.936,-73.054
299,49945.800,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,475.459,2015.674,-6.624
300,49945.804,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,475.459,2015.674,-6.624
301,50152.219,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.322,1675.691,-71.944
302,50152.223,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.322,1675.691,-71.944
303,50305.492,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,811.683,1690.592,-42.317
304,50305.495,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,811.683,1690.592,-42.317
305,50447.047,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.037,1676.124,-44.998
306,50447.050,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.037,1676.124,-44.998
307,50655.137,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,504.698,2126.076,16.996
308,50655.140,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,504.698,2126.076,16.996
309,50812.887,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,491.021,2142.435,12.724
310,50812.890,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,491.021,2142.435,12.724
311,50962.365,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,482.809,2140.724,-4.884
312,50962.368,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,482.809,2140.724,-4.884
313,52593.892,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,839.475,1805.710,-0.098
314,52593.896,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,839.475,1805.710,-0.098
315,52788.840,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,822.443,1780.073,-61.624
316,52788.844,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,822.443,1780.073,-61.624
317,56252.154,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1040.511,1528.772,30.958
318,56252.157,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1040.511,1528.772,30.958
319,56673.367,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,816.360,1825.573,12.856
320,56673.371,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,816.360,1825.573,12.856
321,56825.940,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,825.422,1790.762,-5.645
322,56825.943,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,825.422,1790.762,-5.645
323,57016.511,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,829.739,1741.627,6.081
324,57016.514,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,829.739,1741.627,6.081
325,57710.586,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,889.148,1574.871,-38.919
326,57710.590,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,889.148,1574.871,-38.919
327,57857.100,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,899.670,1575.356,-55.107
328,57857.103,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,899.670,1575.356,-55.107
329,58051.388,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,875.206,1563.674,-48.499
330,58051.391,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,875.206,1563.674,-48.499
331,59383.777,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,948.297,1832.791,-12.787
332,59383.779,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,948.297,1832.791,-12.787
333,59546.454,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,965.665,1827.799,-16.014
334,59546.457,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,965.665,1827.799,-16.014
335,59761.176,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,960.730,1834.331,-8.902
336,59761.179,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,960.730,1834.331,-8.902
337,59902.688,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,971.990,1821.997,-36.196
338,59902.691,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,971.990,1821.997,-36.196
339,60074.798,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,960.052,1830.542,-2.439
340,60074.801,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,960.052,1830.542,-2.439
341,61208.479,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1297.275,1571.573,-0.605
342,61208.482,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1297.275,1571.573,-0.605
343,61380.498,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1285.845,1572.312,-14.246
344,61380.502,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1285.845,1572.312,-14.246
345,61663.708,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,905.643,1586.493,-76.275
346,61663.710,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,905.643,1586.493,-76.275
347,62062.046,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,935.535,1594.821,-60.168
348,62062.049,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,935.535,1594.821,-60.168
349,62251.990,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,872.577,1596.925,-76.452
350,62251.993,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,872.577,1596.925,-76.452
351,62432.473,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,875.986,1574.844,-45.218
352,62432.477,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,875.986,1574.844,-45.218
353,62561.130,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,932.516,1618.327,1.739
354,62561.133,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,932.516,1618.327,1.739
355,62749.979,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,869.949,1515.763,-6.467
356,62749.983,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,869.949,1515.763,-6.467
357,62916.001,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,890.187,1555.990,-28.287
358,62916.004,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,890.187,1555.990,-28.287
359,63054.413,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,871.647,1542.747,-52.683
360,63054.415,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,871.647,1542.747,-52.683
361,63235.862,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,876.492,1538.033,-55.567
362,63235.879,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,876.492,1538.033,-55.567
363,63390.380,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,896.259,1546.279,-53.014
364,63390.384,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,896.259,1546.279,-53.014
365,63553.277,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,906.608,1537.540,-55.122
366,63553.280,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,906.608,1537.540,-55.122
367,63706.042,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,924.834,1550.790,-68.193
368,63706.045,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,924.834,1550.790,-68.193
369,63863.899,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,909.218,1546.391,-53.813
370,63863.902,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,909.218,1546.391,-53.813
371,64217.188,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,930.901,1555.824,-70.544
372,64217.191,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,930.901,1555.824,-70.544
373,64376.141,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,921.980,1552.728,-68.928
374,64376.144,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,921.980,1552.728,-68.928
375,64577.731,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,925.420,1550.511,-41.726
376,64577.733,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,925.420,1550.511,-41.726
377,64657.871,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1077.490,1659.059,32.429
378,64734.991,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,918.669,1553.517,-33.197
379,64734.993,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,918.669,1553.517,-33.197
380,65019.224,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1044.384,1654.851,13.936
381,65019.227,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1044.384,1654.851,13.936
382,65182.220,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1055.555,1648.936,21.043
383,65182.223,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1055.555,1648.936,21.043
384,65324.862,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1048.657,1626.937,23.328
385,65324.865,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1048.657,1626.937,23.328
386,65523.212,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1027.207,1633.585,-75.905
387,65523.215,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1027.207,1633.585,-75.905
388,65730.468,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1006.731,1625.065,20.969
389,65730.471,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1006.731,1625.065,20.969
390,65845.183,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1000.243,1593.164,1.382
391,65845.186,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1000.243,1593.164,1.382
392,66046.426,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,823.975,1820.453,16.712
393,66046.429,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,823.975,1820.453,16.712
394,66197.295,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,820.542,1843.461,6.513
395,66197.299,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,820.542,1843.461,6.513
396,66386.704,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,814.012,1817.586,-8.430
397,66386.707,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,814.012,1817.586,-8.430
398,66575.877,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,827.209,1856.431,-46.035
399,66575.880,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,827.209,1856.431,-46.035
400,67260.577,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,798.211,1872.988,0.555
401,67260.579,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,798.211,1872.988,0.555
402,68074.437,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1238.664,1631.417,-6.201
403,68251.252,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,832.263,1837.683,23.172
404,68251.257,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,832.263,1837.683,23.172
405,68370.968,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,828.771,1857.013,8.742
406,68370.971,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,828.771,1857.013,8.742
407,68720.334,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,802.650,1892.726,-3.902
408,68720.337,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,802.650,1892.726,-3.902
409,68856.744,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,884.016,1805.757,23.578
410,68856.748,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,884.016,1805.757,23.578
411,69080.976,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1249.514,1683.616,-55.207
412,69080.979,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1249.514,1683.616,-55.207
413,69288.392,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,923.532,1800.880,10.798
414,69288.396,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,923.532,1800.880,10.798
415,69434.226,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,940.214,1795.217,-2.284
416,69434.229,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,940.214,1795.217,-2.284
417,69560.458,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1298.752,1607.827,26.564
418,69578.457,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,948.457,1789.155,-2.146
419,69578.461,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,948.457,1789.155,-2.146
420,69787.347,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1245.375,1727.458,-2.455
421,69787.349,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1245.375,1727.458,-2.455
422,71828.227,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1263.400,1897.168,-19.479
423,71828.231,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1263.400,1897.168,-19.479
424,71991.593,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1263.063,1893.579,-20.444
425,71991.596,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1263.063,1893.579,-20.444
426,72202.286,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,834.299,1653.365,-24.045
427,72202.289,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,834.299,1653.365,-24.045
428,72416.740,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,837.217,1635.098,-28.749
429,72416.743,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,837.217,1635.098,-28.749
430,72548.851,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,858.988,1610.106,-77.707
431,72548.855,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,858.988,1610.106,-77.707
432,72723.828,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,862.654,1602.154,-74.758
433,72723.831,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,862.654,1602.154,-74.758
434,72949.309,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,831.535,1622.220,-13.000
435,72949.313,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,831.535,1622.220,-13.000
436,73049.200,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1303.679,1537.753,21.908
437,73066.530,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,848.036,1604.977,-9.639
438,73066.533,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,848.036,1604.977,-9.639
439,73256.698,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,864.213,1604.715,-67.531
440,73256.702,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,864.213,1604.715,-67.531
441,73462.267,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1219.064,1923.422,18.079
442,73462.271,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1219.064,1923.422,18.079
443,73596.364,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1295.360,1594.030,-47.825
444,73596.367,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1295.360,1594.030,-47.825
445,73793.434,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1316.136,1598.359,-8.141
446,73793.436,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1316.136,1598.359,-8.141
447,74697.295,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1255.176,1733.797,11.014
448,74697.297,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1255.176,1733.797,11.014
449,75816.079,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,811.875,1702.225,-68.622
450,75816.081,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,811.875,1702.225,-68.622
451,76025.475,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,807.074,1661.735,-37.432
452,76025.478,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,807.074,1661.735,-37.432
453,76193.779,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1278.848,1886.689,-71.926
454,76193.783,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1278.848,1886.689,-71.926
455,76334.200,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1257.266,1924.621,-10.030
456,76334.204,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1257.266,1924.621,-10.030
457,76654.913,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.400,1687.115,-75.847
458,76654.916,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.400,1687.115,-75.847
459,76819.414,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,821.831,1680.960,-30.916
460,76819.415,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,821.831,1680.960,-30.916
