seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
38,840.419,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,316.257,2.380,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.975,17.586,-312.403,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
39,840.419,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,186.836,15.685,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-34.319,104.851,150.785,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
40,840.419,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,274.122,4.433,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.506,147.440,-231.094,DeadBip,-,-,000001EB3A167400,17,0,0,-,
41,840.420,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,43.477,7.434,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-9.685,24.359,-34.686,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
42,840.420,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,274.122,4.433,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.506,147.440,-231.094,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
43,840.420,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,339.094,37.665,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,11.685,-288.179,178.328,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
44,840.421,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,109.458,12.973,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,21.181,-21.478,-105.219,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
45,840.421,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,339.094,37.665,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,11.685,-288.179,178.328,DeadBip,-,-,000001EB3A29DC00,9,0,0,-,
46,840.422,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,219.820,7.266,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-15.634,-143.247,166.002,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
47,840.422,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,339.094,37.665,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,11.685,-288.179,178.328,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
48,840.422,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,219.820,7.266,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-15.634,-143.247,166.002,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
49,840.422,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,186.836,15.685,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-34.319,104.851,150.785,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
50,840.624,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,94.649,94.649,102.249,242.000,5.076,6.0000,20.487,-279.556,-131.412,-43.167,-0.9957,0.0757,0.0530,-47.699,-209.414,111.511,DeadBip,Skin,shape,000001EB3A29CA00,1,1,0,-,
51,840.625,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,94.649,-94.649,102.249,219.599,7.262,6.0000,20.487,-279.556,-131.412,-43.167,-0.9957,0.0757,0.0530,-15.618,-143.104,165.835,DeadBip,Skin,shape,000001EB3A29C100,2,1,0,-,
52,840.626,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,207.104,207.104,366.669,315.939,2.379,4.0000,17.297,-268.260,-131.496,-37.624,-0.8719,0.2390,0.4274,-45.929,17.568,-312.089,DeadBip,Skin,shape,000001EB3A166B00,16,1,1,-,
53,840.626,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,207.104,-207.104,366.669,186.648,15.677,4.0000,8.334,-268.260,-131.496,-37.624,-0.8719,0.2390,0.4274,-34.285,104.745,150.634,DeadBip,Skin,shape,000001EB3A29D000,3,1,1,-,
54,840.629,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,137.585,137.585,901.884,109.348,12.966,7.0000,23.052,-266.634,-125.768,-18.751,-0.6657,0.1890,0.7219,21.160,-21.456,-105.113,DeadBip,Skin,shape,000001EB3A166E00,14,1,1,-,
55,840.629,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,137.585,-137.585,901.884,338.753,37.646,2.0000,11.658,-266.634,-125.768,-18.751,-0.6657,0.1890,0.7219,11.673,-287.889,178.149,DeadBip,Skin,shape,000001EB3A29DC00,9,1,1,-,
56,840.631,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,131.720,131.720,305.396,70.816,15.508,6.0000,11.658,-290.778,-125.708,-16.096,-0.6696,-0.3055,-0.6770,6.058,-36.470,60.399,DeadBip,Skin,shape,000001EB3A29DC00,9,1,1,-,
57,840.631,11.1686,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,131.720,-131.720,305.396,109.348,12.966,7.0000,23.052,-290.778,-125.708,-16.096,-0.6696,-0.3055,-0.6770,21.160,-21.456,-105.113,DeadBip,Skin,shape,000001EB3A167700,15,1,1,-,
58,840.806,11.1686,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,253.284,38.463,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-17.689,-126.732,-218.583,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
59,840.806,11.1686,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,203.839,19.788,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,16.180,-143.834,-143.528,DeadBip,-,-,000001EB3A29D600,4,0,0,-,
60,850.111,11.1686,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
61,850.111,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,27.699,34.772,50.0000,17.687,-280.707,-127.196,-43.287,0.0000,0.0000,0.0000,-20.118,-9.697,-16.384,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
62,850.111,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,203.839,19.788,6.0000,20.487,-272.918,-131.918,-40.473,0.0000,0.0000,0.0000,16.180,-143.834,-143.528,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
63,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,255.919,26.793,6.0000,20.487,-289.200,-130.553,-38.466,0.0000,0.0000,0.0000,-127.563,-185.293,-122.019,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
64,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,84.827,4.618,4.0000,17.297,-279.851,-122.521,-38.288,0.0000,0.0000,0.0000,25.599,30.564,-74.874,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
65,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,253.284,38.463,6.0000,19.675,-293.029,-132.560,-67.628,0.0000,0.0000,0.0000,-17.689,-126.732,-218.583,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
66,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,193.639,26.562,6.0000,19.675,-271.545,-132.615,-69.845,0.0000,0.0000,0.0000,3.390,-71.679,-179.852,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
67,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,68.396,2.696,4.0000,18.878,-279.953,-122.162,-28.950,0.0000,0.0000,0.0000,-15.485,-56.390,-35.475,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
68,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,167.632,22.817,3.0000,10.011,-271.526,-122.643,-94.949,0.0000,0.0000,0.0000,7.063,146.043,-81.988,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
69,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,330.467,35.866,3.0000,10.011,-289.235,-123.196,-92.961,0.0000,0.0000,0.0000,69.043,301.685,-115.877,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
70,850.112,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,72.101,3.343,7.0000,23.052,-279.597,-119.306,-18.956,0.0000,0.0000,0.0000,-7.724,-36.972,-61.416,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
71,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,140.519,15.539,2.0000,14.463,-264.032,-128.778,-0.748,0.0000,0.0000,0.0000,53.909,-122.184,-43.711,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
72,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,79.431,6.450,6.0000,8.431,-278.804,-123.858,2.348,0.0000,0.0000,0.0000,17.647,-32.926,-70.098,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
73,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,77.413,5.136,2.0000,14.463,-294.893,-123.190,-2.162,0.0000,0.0000,0.0000,-33.592,-30.601,-62.674,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
74,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,77.637,3.108,4.0000,15.108,-279.083,-125.222,10.923,0.0000,0.0000,0.0000,1.418,-46.746,-61.970,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
75,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,241.943,21.039,2.0000,11.658,-263.507,-130.777,-20.270,0.0000,0.0000,0.0000,51.405,-234.828,-27.381,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
76,850.113,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,61.841,3.948,6.0000,11.658,-295.138,-127.113,-20.636,0.0000,0.0000,0.0000,-0.375,-33.017,-52.289,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
77,850.114,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,108.467,35.844,4.0000,8.334,-264.099,-130.575,-36.225,0.0000,0.0000,0.0000,103.195,20.477,-26.393,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
78,850.114,11.1686,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,49.778,3.042,4.0000,8.334,-287.171,-140.013,-26.142,0.0000,0.0000,0.0000,21.614,-32.891,-30.477,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
79,850.114,11.1686,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
80,850.114,11.1686,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode
81,850.114,11.1686,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode
82,878.898,11.1687,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,76.136,76.136,4.504,76.417,5.204,6.0000,20.487,-280.131,-135.415,-64.818,-0.9991,-0.0395,-0.0130,19.280,-68.937,-26.750,DeadBip,Skin,shape,000001EB3A29CA00,1,0,1,-,
83,878.899,11.1687,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,76.136,-76.136,4.504,97.333,5.516,6.0000,20.487,-280.131,-135.415,-64.818,-0.9991,-0.0395,-0.0130,-54.574,-70.295,-39.420,DeadBip,Skin,shape,000001EB3A29C100,2,0,1,-,
84,879.607,11.1687,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,138.577,1.778,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-17.403,-26.924,-134.817,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
85,879.607,11.1687,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,188.019,11.898,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,109.423,-50.846,-144.196,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
86,888.971,11.1687,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
87,898.454,11.1687,separate,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,129.544,5.907,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-18.542,-32.698,-123.970,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
88,898.455,11.1687,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,148.771,13.006,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,64.583,-13.627,-133.328,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
