seq,t_ms,frame,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
91,6225.468,1,10.4609,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,53.960,13.629,22.253,26.635,4.927,3.0000,10.011,-570.606,2432.052,-79.641,0.0000,0.0000,1.0000,8.457,25.256,-0.176,Static,Wood,shape,000002306A191F00,-,0,0,-,
92,6225.472,1,10.4609,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,10.208,7.530,18.016,27.395,3.930,3.0000,10.011,-598.916,2437.656,-79.650,-0.0000,0.0000,1.0000,-5.727,26.406,4.516,Static,Wood,shape,000002306A191F00,-,0,0,-,
93,6225.956,1,10.4609,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,23.509,3.410,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,7.980,15.147,16.110,DeadBip,-,-,00000230B611E200,3,0,0,-,
94,6225.956,1,10.4609,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,87.759,8.390,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,1.754,-77.658,-40.839,DeadBip,-,-,00000230B611CD00,17,0,0,-,
95,6225.958,1,10.4609,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,18.687,13.802,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,2.569,16.238,8.885,DeadBip,-,-,00000230B611E200,3,0,0,-,
96,6225.958,1,10.4609,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,87.759,8.390,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,1.754,-77.658,-40.839,DeadBip,-,-,00000230B611C400,16,0,0,-,
97,6240.244,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,34.262,-27.218,67.881,19.624,12.170,3.0000,10.011,-570.615,2432.074,-79.647,0.0000,0.0000,1.0000,10.893,13.851,8.636,Static,Wood,shape,000002306A191F00,-,0,0,-,
98,6240.738,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,26.068,26.068,474.555,14.285,50.202,4.0000,8.334,-573.598,2433.851,-10.685,0.9364,-0.0976,-0.3371,2.708,8.363,11.260,DeadBip,Skin,shape,00000230B611E200,3,1,1,-,
99,6240.738,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,26.068,26.068,474.555,94.415,9.538,4.0000,17.297,-573.598,2433.851,-10.685,0.9364,-0.0976,-0.3371,1.909,-86.342,-38.151,DeadBip,Skin,shape,00000230B611C400,16,1,1,-,
100,6240.739,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,34.726,34.726,303.655,21.472,42.548,4.0000,8.334,-596.740,2433.194,-10.751,-0.9347,-0.1087,-0.3385,8.110,7.526,18.402,DeadBip,Skin,shape,00000230B611E200,3,1,1,-,
101,6240.739,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,34.726,34.726,303.655,94.415,9.538,4.0000,17.297,-596.740,2433.194,-10.751,-0.9347,-0.1087,-0.3385,1.909,-86.342,-38.151,DeadBip,Skin,shape,00000230B611CD00,17,1,1,-,
102,6240.842,2,10.4610,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,44.912,4.203,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-2.699,39.295,-21.580,Static,-,-,000002306ADDF100,-,0,0,-,
103,6240.843,2,10.4610,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,44.912,4.203,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-2.699,39.295,-21.580,Static,-,-,000002306ADDF100,-,0,0,-,
104,6240.854,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,16.338,9.642,51.936,44.912,4.203,3.0000,10.011,-599.001,2437.950,-79.650,0.0000,0.0000,1.0000,-2.699,39.295,-21.580,Static,Wood,shape,000002306A191F00,-,0,0,-,
105,6240.859,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,23.352,24.837,64.980,37.849,8.258,3.0000,10.011,-602.762,2432.045,-79.650,0.0000,0.0000,1.0000,-3.528,37.340,5.087,Static,Wood,shape,000002306ADDF100,-,1,1,-,
106,6240.863,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,24.152,24.052,28.836,38.492,1.267,3.0000,10.011,-570.749,2432.837,-79.650,0.0000,-0.0000,1.0000,13.069,29.659,-20.764,Static,Wood,shape,000002306A191F00,-,0,0,-,
107,6241.299,2,10.4610,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,24.817,2.039,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,14.881,-2.318,-19.725,Static,-,-,000002306A191F00,-,0,0,-,
108,6241.302,2,10.4610,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,22.476,2.191,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-15.502,10.716,-12.249,Static,-,-,000002306A191F00,-,0,0,-,
109,6241.311,2,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,20.765,3.285,50.473,35.613,4.465,3.0000,10.011,-570.666,2432.976,-79.650,-0.0000,-0.0000,1.0000,17.890,26.059,-16.407,Static,Wood,shape,000002306A191F00,-,0,0,-,
110,6248.602,2,10.4610,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1299,0.9915,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
111,6260.849,3,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,34.853,-30.226,122.829,32.667,21.154,3.0000,10.011,-599.149,2438.458,-79.650,-0.0000,0.0000,1.0000,-2.824,26.946,-18.250,Static,Wood,shape,000002306A191F00,-,0,0,-,
112,6261.492,3,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,7.208,7.208,101.650,24.587,5.375,6.0000,19.675,-571.483,2435.358,-79.650,0.0000,0.0000,1.0000,14.932,-5.901,-18.621,Static,Wood,shape,000002306A191F00,-,1,1,-,
113,6261.626,3,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,33.847,6.560,47.633,43.775,1.518,3.0000,10.011,-569.888,2432.050,-79.649,0.0000,0.0000,1.0000,23.570,36.504,-5.310,Static,Wood,shape,000002306A191F00,-,0,0,-,
114,6261.633,3,10.4610,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,27.526,5.871,36.075,31.812,5.016,3.0000,10.011,-599.315,2438.801,-79.650,-0.0000,0.0000,1.0000,-1.927,31.374,-4.899,Static,Wood,shape,000002306A191F00,-,0,0,-,
115,6278.290,4,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,30.968,-7.688,113.462,42.090,21.958,3.0000,10.011,-569.645,2432.074,-79.644,0.0000,0.0000,1.0000,27.099,15.579,-28.187,Static,Wood,shape,000002306A191F00,-,0,0,-,
116,6278.998,4,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,33.455,6.328,37.614,42.734,2.481,3.0000,10.011,-569.220,2432.052,-79.646,0.0000,0.0000,1.0000,30.514,29.819,-2.430,Static,Wood,shape,000002306A191F00,-,0,0,-,
117,6279.548,4,10.4611,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,47.985,6.380,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,21.544,-42.730,-3.535,DeadBip,-,-,00000230B611F100,1,0,0,-,
118,6279.548,4,10.4611,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,15.951,2.158,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,10.797,-11.737,-0.291,DeadBip,-,-,00000230B611C700,14,0,0,-,
119,6283.055,4,10.4611,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1496,0.9887,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
120,6292.139,5,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,20.881,0.050,106.133,43.134,19.459,3.0000,10.011,-568.960,2432.072,-79.642,0.0000,0.0000,1.0000,31.205,15.380,-25.499,Static,Wood,shape,000002306A191F00,-,0,0,-,
121,6292.700,5,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,30.858,30.858,204.891,58.918,17.622,2.0000,11.658,-572.095,2434.057,-16.074,0.7618,-0.0552,0.6455,21.742,-54.760,0.125,DeadBip,Skin,shape,00000230B611F100,1,1,1,-,
122,6292.701,5,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,30.858,30.858,204.891,22.357,5.874,6.0000,20.487,-572.095,2434.057,-16.074,0.7618,-0.0552,0.6455,10.925,-19.399,2.035,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
123,6292.814,5,10.4611,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,92.889,6.813,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,22.576,-90.010,4.117,DeadBip,-,-,00000230B611EE00,0,0,0,-,
124,6292.814,5,10.4611,separate,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,34.620,4.733,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,2.577,-34.434,2.497,DeadBip,-,-,00000230B611C700,14,0,0,-,
125,6292.826,5,10.4611,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,21.896,3.480,42.728,45.379,3.678,3.0000,10.011,-568.540,2432.049,-79.647,0.0000,0.0000,1.0000,36.097,27.495,0.522,Static,Wood,shape,000002306A191F00,-,0,0,-,
126,6308.225,6,10.4612,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,18.026,-1.663,101.828,42.716,16.975,3.0000,10.011,-568.210,2432.064,-79.645,0.0000,0.0000,1.0000,37.891,13.876,-14.013,Static,Wood,shape,000002306A191F00,-,0,0,-,
127,6308.995,6,10.4612,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,110.320,7.044,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,25.139,-107.225,-6.426,DeadBip,-,-,00000230B611F100,1,0,0,-,
128,6308.996,6,10.4612,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,13.895,5.135,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,9.881,5.296,-8.210,DeadBip,-,-,00000230B611C700,14,0,0,-,
129,6309.008,6,10.4612,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,31.651,11.829,58.192,46.782,4.878,3.0000,10.011,-568.541,2434.388,-79.650,0.0000,0.0000,1.0000,41.943,20.713,-0.522,Static,Wood,shape,000002306A191F00,-,0,0,-,
130,6315.085,6,10.4612,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1476,0.9891,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
131,6323.694,7,10.4612,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,31.780,-31.400,90.731,47.170,12.593,3.0000,10.011,-568.207,2434.506,-79.650,-0.0000,0.0000,1.0000,45.193,12.772,-4.416,Static,Wood,shape,000002306A191F00,-,0,0,-,
132,6324.499,7,10.4612,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,61.388,11.172,72.869,54.379,4.412,3.0000,10.011,-567.634,2434.649,-79.650,-0.0000,0.0000,1.0000,45.114,29.812,-5.743,Static,Wood,shape,000002306A191F00,-,0,0,-,
133,6325.050,7,10.4612,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,105.380,5.553,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,15.210,-103.020,16.141,DeadBip,-,-,00000230B611DC00,9,0,0,-,
134,6325.050,7,10.4612,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,228.576,5.996,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-8.614,-215.500,-75.711,DeadBip,-,-,00000230B611D000,15,0,0,-,
135,6339.926,8,10.4613,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,37.729,-23.942,149.540,82.346,18.135,3.0000,10.011,-567.188,2434.991,-79.650,-0.0000,-0.0000,1.0000,45.925,60.094,-32.564,Static,Wood,shape,000002306A191F00,-,0,0,-,
136,6340.630,8,10.4613,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,24.022,24.022,276.204,117.208,25.708,6.0000,11.658,-597.119,2423.489,8.337,-0.7472,0.4417,-0.4967,15.405,-114.519,19.639,DeadBip,Skin,shape,00000230B611DC00,9,1,1,-,
137,6340.631,8,10.4613,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,24.022,24.022,276.204,241.458,6.799,7.0000,23.052,-597.119,2423.489,8.337,-0.7472,0.4417,-0.4967,-8.332,-230.631,-71.006,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
138,6346.963,8,10.4613,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1351,0.9908,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
139,6358.882,9,10.4613,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,108.349,5.884,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.923,107.356,14.610,Static,-,-,000002306A0C2B00,-,0,0,-,
140,6358.884,9,10.4613,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,108.349,5.884,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.923,107.356,14.610,Static,-,-,000002306A0C2B00,-,0,0,-,
141,6373.754,10,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,22.451,32.290,188.930,125.338,14.888,3.0000,10.011,-564.055,2432.013,-79.683,0.0000,0.0000,1.0000,58.646,110.565,6.750,Static,Wood,shape,000002306A191F00,-,0,0,-,
142,6374.393,10,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,11.540,11.540,149.801,106.210,14.981,3.0000,10.011,-605.768,2437.115,-78.005,0.0000,0.1452,0.9894,0.961,105.105,15.253,Static,Carpet,shape,000002306A0C2B00,-,1,1,-,
143,6374.561,10,10.4614,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,125.622,7.185,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,62.866,108.722,2.865,Static,-,-,000002306ADDF100,-,0,0,-,
144,6374.564,10,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,125.622,7.185,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,62.866,108.722,2.865,Static,-,-,000002306ADDF100,-,0,0,-,
145,6375.158,10,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,18.387,18.387,153.150,125.517,7.182,3.0000,10.011,-563.264,2432.156,-79.650,0.0000,0.0000,1.0000,62.814,108.632,2.862,Static,Wood,shape,000002306A191F00,-,0,1,-,
146,6375.160,10,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,19.181,19.181,153.041,125.517,7.182,3.0000,10.011,-563.264,2432.037,-79.650,0.0000,0.0000,1.0000,62.814,108.632,2.862,Static,Wood,shape,000002306ADDF100,-,1,1,-,
147,6375.269,10,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,152.505,7.079,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-30.863,-144.713,-36.921,DeadBip,-,-,00000230B611EE00,0,0,0,-,
148,6375.269,10,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,106.559,2.532,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,1.288,-105.773,-12.853,DeadBip,-,-,00000230B611C700,14,0,0,-,
149,6375.269,10,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,152.505,7.079,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-30.863,-144.713,-36.921,DeadBip,-,-,00000230B611F100,1,0,0,-,
150,6375.270,10,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,56.511,4.117,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,9.117,-54.993,-9.280,DeadBip,-,-,00000230B611C700,14,0,0,-,
151,6382.131,10,10.4614,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1173,0.9931,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
152,6391.718,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,66.940,66.940,124.542,162.411,12.627,2.0000,11.658,-574.091,2426.909,-13.217,0.8835,-0.2119,0.4177,-30.633,-155.949,-33.449,DeadBip,-,-,00000230B611EE00,0,1,1,-,
153,6391.719,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,66.940,66.940,124.542,113.783,8.170,50.0000,17.687,-574.091,2426.909,-13.217,0.8835,-0.2119,0.4177,1.424,-113.285,-10.540,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
154,6391.720,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,48.632,48.632,139.197,162.411,12.627,2.0000,11.658,-571.674,2426.388,-16.489,0.6678,-0.1656,0.7257,-30.633,-155.949,-33.449,DeadBip,Skin,shape,00000230B611F100,1,1,1,-,
155,6391.720,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,48.632,48.632,139.197,63.722,6.405,6.0000,20.487,-571.674,2426.388,-16.489,0.6678,-0.1656,0.7257,9.249,-62.665,-6.933,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
156,6391.823,11,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,155.804,6.665,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,16.684,-152.426,-27.620,DeadBip,-,-,00000230B611EE00,0,0,0,-,
157,6391.823,11,10.4614,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,117.280,3.175,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.704,-116.230,-15.643,DeadBip,-,-,00000230B611D000,15,0,0,-,
158,6392.282,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,26.274,26.274,56.978,155.675,6.662,6.0000,11.658,-596.078,2427.001,-13.447,-0.8895,-0.2008,0.4104,16.670,-152.299,-27.597,DeadBip,-,-,00000230B611EE00,0,1,1,-,
159,6392.283,11,10.4614,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,26.274,26.274,56.978,117.183,3.174,50.0000,17.687,-596.078,2427.001,-13.447,-0.8895,-0.2008,0.4104,-0.703,-116.134,-15.630,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
160,6409.794,12,10.4615,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,80.339,4.433,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-5.621,56.993,56.343,Static,-,-,000002306A191F00,-,0,0,-,
161,6409.797,12,10.4615,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,160.480,10.078,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-10.725,157.026,31.330,Static,-,-,000002306ADDF100,-,0,0,-,
162,6410.300,12,10.4615,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,64.750,4.340,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,38.680,42.443,29.918,Static,-,-,000002306A191F00,-,0,0,-,
163,6410.308,12,10.4615,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,129.100,6.267,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.793,-124.262,3.882,DeadBip,-,-,00000230B611DF00,6,0,0,-,
164,6410.308,12,10.4615,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,202.301,5.045,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-5.805,-173.401,-104.040,DeadBip,-,-,00000230B611CD00,17,0,0,-,
165,6417.179,12,10.4615,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1317,0.9913,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
166,6427.651,13,10.4615,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,24.684,24.684,100.103,137.134,15.419,4.0000,8.334,-595.441,2416.277,-9.843,-0.5715,0.7191,-0.3953,34.913,-132.461,6.395,DeadBip,Skin,shape,00000230B611DF00,6,1,1,-,
167,6427.652,13,10.4615,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,24.684,24.684,100.103,210.281,5.178,4.0000,18.878,-595.441,2416.277,-9.843,-0.5715,0.7191,-0.3953,-5.595,-184.620,-100.510,DeadBip,Skin,shape,00000230B611CD00,17,1,1,-,
168,6445.185,14,10.4616,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,193.938,18.161,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,1.848,186.070,54.649,Static,-,-,000002306A0C2B00,-,0,0,-,
169,6451.861,14,10.4616,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1272,0.9919,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
170,6463.190,15,10.4616,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,169.220,15.231,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,35.607,159.519,43.830,Static,-,-,000002306ADDF100,-,0,0,-,
171,6470.536,15,10.4616,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.1165,0.9932,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
172,6498.554,16,10.4616,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,211.203,8.630,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,27.006,83.004,192.322,Static,-,-,000002306A191F00,-,0,0,-,
173,6499.189,16,10.4616,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,233.828,5.324,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,5.542,-211.196,-100.206,DeadBip,-,-,00000230B611DF00,6,0,0,-,
174,6499.189,16,10.4616,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,253.262,3.945,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,6.675,-198.806,-156.758,DeadBip,-,-,00000230B611C400,16,0,0,-,
175,6505.230,16,10.4617,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.0883,0.9961,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
176,6516.813,17,10.4617,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,173.161,7.335,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-24.448,58.132,161.269,Static,-,-,000002306A191F00,-,0,0,-,
177,6540.247,17,10.4618,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.0649,0.9979,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
178,6550.565,18,10.4618,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,299.690,4.240,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,13.999,-247.800,-167.969,DeadBip,-,-,00000230B611F100,1,0,0,-,
179,6550.565,18,10.4618,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,177.687,4.912,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-8.333,-162.595,-71.176,DeadBip,-,-,00000230B611C700,14,0,0,-,
180,6573.018,18,10.4619,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.0626,0.9980,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
181,6606.753,18,10.4620,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-574.522,1977.974,-79.650,-0.0619,0.9981,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
