take,actor,sex,interior,note,armour,t0,dur,n_rows,limb,site,side,cover,mass,limb_radius,v_first,v_peak,n_first,frame,tan_first,tan_peak,phase,body_speed,ang,layer,material,material_source,self_hit,cross_actor,hit_limb,nz,manifold_first,v_ms,ke,p
Vayne_impacts_log_2,Vayne,female,True,,light,61787.296,123.34100000000035,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,26.368,26.368,26.368,-1,301.213,301.213,ragdoll,164.145,37.395,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.491,1.0,0.37673953421917417,0.2838653532873606,1.5069581368766967
Vayne_impacts_log_2,Vayne,female,True,,light,62026.909,318.57300000000396,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,13.921,13.921,13.921,-1,93.109,93.109,ragdoll,147.767,6.562,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.1107,1.0,0.19889984283469067,0.0791222949593293,0.7955993713387627
Vayne_impacts_log_2,Vayne,female,True,,light,66667.636,34.68899999999849,2,NPC Spine [Spn0],torso,-,light,4.0,17.297,22.77,22.77,22.77,-1,8.385,8.385,animated,49.012,2.093,Biped,Skin,shape,True,False,NPC R Hand [RHnd],0.4386,1.0,0.32533219031290184,0.21168206810758036,1.3013287612516073
Vayne_impacts_log_2,Vayne,female,True,,light,68188.698,549.7369999999937,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,90.78,90.78,90.78,-1,32.27,32.27,ragdoll,92.346,2.838,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.2719,1.0,1.2970424346335192,3.364638154480094,5.188169738534077
Vayne_impacts_log_2,Vayne,female,True,,light,107016.14,194.98099999999977,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,17.66,17.66,17.66,-1,17.485,17.485,getup,41.749,1.152,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.3523,1.0,0.2523217602514645,0.1273325413927951,1.009287041005858
Vayne_impacts_log_2,Vayne,female,True,,light,109991.592,142.57099999999627,2,NPC Spine [Spn0],torso,-,light,4.0,17.297,23.771,23.771,23.771,-1,75.042,75.042,animated,97.972,1.48,Biped,Skin,shape,True,False,NPC R Hand [RHnd],-0.0782,1.0,0.3396342334619232,0.23070282507853626,1.3585369338476927
Vayne_impacts_log_2,Vayne,female,True,,light,8229.675,150.54399999999987,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,32.066,32.478,32.066,-1,100.593,100.593,ragdoll,211.711,14.057,Static,Stone,shape,False,False,,0.3974,0.0,0.46403771967423924,0.43066201056093567,1.856150878696957
Vayne_impacts_log_2,Vayne,female,True,,light,8324.244,171.83699999999953,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,32.358,32.358,32.358,-1,180.184,180.184,ragdoll,212.908,43.343,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.2078,1.0,0.46232318902700387,0.4274854622241975,1.8492927561080155
Vayne_impacts_log_2,Vayne,female,True,,light,23589.758,33.99799999999959,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,106.26,106.26,106.26,-1,598.659,598.659,ragdoll,83.474,29.619,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.224,1.0,1.5182168881268754,4.609965038787307,6.0728675525075015
Vayne_impacts_log_2,Vayne,female,True,,light,24060.549,86.68500000000131,2,NPC R Hand [RHnd],hand,R,light,4.0,8.334,6.511,6.511,6.511,-1,24.753,24.753,ragdoll,485.771,0.866,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.0297,1.0,0.0930275753679097,0.01730825955766424,0.3721103014716388
Vayne_impacts_log_2,Vayne,female,True,,light,8547.557,107.66499999999905,4,NPC R Forearm [RLar],arm,R,light,6.0,11.658,30.662,256.395,30.662,-1,80.512,117.813,ragdoll,222.128,3.49,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.8477,1.0,3.6633090441491643,40.259499458835194,21.979854264894986
Vayne_impacts_log_2,Vayne,female,True,,light,19640.06,478.3449999999975,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,81.503,81.503,81.503,-1,74.741,74.741,ragdoll,115.548,4.381,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.4776,1.0,1.1644949278468353,2.7120968739620124,4.657979711387341
Vayne_impacts_log_2,Vayne,female,True,,light,24240.423,30.411000000000058,2,NPC R Forearm [RLar],arm,R,light,6.0,11.658,89.218,89.218,89.218,-1,325.271,325.271,ragdoll,387.847,9.515,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.5542,1.0,1.2747249607086728,4.8747711763611825,7.648349764252037
Vayne_impacts_log_2,Vayne,female,True,,light,8547.973,91.85800000000017,2,NPC R UpperArm [RUar],arm,R,light,2.0,14.463,59.302,59.302,59.302,-1,53.206,53.206,ragdoll,296.804,4.191,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.9046,1.0,0.8472924703529077,0.717904530316733,1.6945849407058153
Vayne_impacts_log_2,Vayne,female,True,,light,19779.492,322.3630000000012,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,15.451,15.451,15.451,-1,52.863,52.863,ragdoll,42.233,3.96,DeadBip,Skin,shape,True,False,NPC R UpperArm [RUar],0.4695,1.0,0.220760108586941,0.09747005108663596,0.883040434347764
Vayne_impacts_log_2,Vayne,female,True,,light,20586.652,17.301000000003114,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,129.973,129.973,129.973,-1,246.546,246.546,getup,251.979,9.118,DeadBip,Skin,shape,True,False,NPC R UpperArm [RUar],0.9629,1.0,1.8570224317759683,6.897064624238261,7.428089727103873
Vayne_impacts_log_2,Vayne,female,True,,light,24209.064,96.00700000000143,2,NPC R UpperArm [RUar],arm,R,light,2.0,14.463,178.064,178.064,178.064,-1,116.658,116.658,ragdoll,473.325,6.179,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.8984,1.0,2.544134876410916,6.472622269370387,5.088269752821832
Vayne_impacts_log_2,Vayne,female,True,,light,95368.055,152.16900000000896,4,NPC R UpperArm [RUar],arm,R,light,2.0,14.463,124.199,124.199,124.199,-1,131.929,131.929,ragdoll,286.0,3.877,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.7275,1.0,1.774524932133162,3.1489387347622033,3.549049864266324
Vayne_impacts_log_2,Vayne,female,True,,light,8547.975,157.53299999999945,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,210.729,210.729,210.729,-1,29.139,141.101,ragdoll,239.299,6.274,Static,Stone,shape,False,False,,1.0,1.0,3.0108444063437636,9.06518403921153,6.021688812687527
Vayne_impacts_log_2,Vayne,female,True,,light,8563.238,233.67000000000007,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,157.443,157.443,157.443,-1,244.495,258.751,ragdoll,173.333,45.048,Static,Stone,shape,False,False,,1.0,1.0,2.24950707243892,10.120564137905442,8.99802828975568
Vayne_impacts_log_2,Vayne,female,True,,light,8563.548,60.79099999999926,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,183.347,183.347,183.347,-1,205.595,205.595,ragdoll,294.083,4.675,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.5909,1.0,2.6196170881554512,24.018377909946157,18.33731961708816
Vayne_impacts_log_2,Vayne,female,True,,light,9623.912,504.78199999999924,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,38.634,38.634,38.634,-1,80.958,80.958,getup,29.725,1.928,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.5524,1.0,0.5519931418774111,1.066437500378935,3.8639519931418778
Vayne_impacts_log_2,Vayne,female,True,,light,14136.204,941.8109999999997,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,120.148,120.148,120.148,-1,166.666,166.666,ragdoll,141.369,21.846,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.9269,1.0,1.7166452350335764,5.893741725926965,6.866580940134305
Vayne_impacts_log_2,Vayne,female,True,,light,19640.682,494.9379999999983,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,13.567,13.567,13.567,-1,10.259,10.259,ragdoll,65.104,4.685,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.5138,1.0,0.1938419774253465,0.07514942442433709,0.775367909701386
Vayne_impacts_log_2,Vayne,female,True,,light,20587.298,294.4890000000014,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,159.698,159.698,159.698,-1,158.345,158.345,getup,243.657,11.585,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],0.935,1.0,2.2817259608515505,10.412546720847864,9.126903843406202
Vayne_impacts_log_2,Vayne,female,True,,light,24193.939,1263.617000000002,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,90.183,90.183,90.183,-1,53.606,53.606,ragdoll,391.984,10.462,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.7572,1.0,1.2885126446635236,3.3205296709155756,5.154050578654094
Vayne_impacts_log_2,Vayne,female,True,,light,39552.22,130.49599999999919,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,18.25,18.25,18.25,-1,28.19,28.19,ragdoll,186.849,3.337,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.5991,1.0,0.2607515359337048,0.1359827269835723,1.0430061437348193
Vayne_impacts_log_2,Vayne,female,True,,light,40647.019,68.48799999999756,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,34.428,34.428,34.428,-1,249.467,249.467,ragdoll,147.095,22.726,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.9275,1.0,0.4918988426918131,0.4839289428830902,1.9675953707672524
Vayne_impacts_log_2,Vayne,female,True,,light,55980.203,66.66700000000128,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,38.215,38.215,38.215,-1,85.972,85.972,ragdoll,294.573,6.382,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.4253,1.0,0.5460065723674812,0.5962463541369709,2.1840262894699247
Vayne_impacts_log_2,Vayne,female,True,,light,56199.351,663.2279999999955,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,72.84,72.84,72.84,-1,84.621,84.621,ragdoll,370.648,7.708,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.7108,1.0,1.040720102871839,2.166196665043142,4.162880411487356
Vayne_impacts_log_2,Vayne,female,True,,light,57963.749,285.6649999999936,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,35.318,35.318,35.318,-1,56.153,56.153,ragdoll,13.941,6.13,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.7558,1.0,0.5046149449921418,0.5092724854188445,2.018459779968567
Vayne_impacts_log_2,Vayne,female,True,,light,62163.225,109.24199999999837,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,32.833,32.833,32.833,-1,93.694,93.694,ragdoll,315.932,6.217,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.9073,1.0,0.469109872838977,0.4401281455900023,1.876439491355908
Vayne_impacts_log_2,Vayne,female,True,,light,62740.466,162.23300000000017,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,20.694,20.694,20.694,-1,19.563,19.563,ragdoll,22.274,2.302,DeadBip,Skin,shape,True,False,NPC Spine2 [Spn2],-0.9318,1.0,0.2956708101157308,0.1748424559089851,1.1826832404629233
Vayne_impacts_log_2,Vayne,female,True,,light,90667.235,442.2149999999965,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,85.05,85.05,85.05,-1,176.687,176.687,ragdoll,56.214,6.221,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.8672,1.0,1.2151735962280326,5.168264041394194,8.506215173596228
Vayne_impacts_log_2,Vayne,female,True,,light,94080.799,116.9780000000028,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,101.446,101.446,101.446,-1,17.647,17.647,ragdoll,129.392,1.807,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.8388,1.0,1.4494356336619518,7.353022796451584,10.146049435633662
Vayne_impacts_log_2,Vayne,female,True,,light,95319.691,32.35099999999511,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,123.441,123.441,123.441,-1,262.734,262.734,ragdoll,203.513,7.748,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.4771,1.0,1.7636948135447923,10.887167883636799,12.345863694813547
Vayne_impacts_log_2,Vayne,female,True,,light,95368.065,0.40499999999883585,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,9.869,9.869,9.869,-1,197.773,197.773,ragdoll,207.921,6.753,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.3134,1.0,0.1410058579797114,0.0695892819460809,0.9870410058579798
Vayne_impacts_log_2,Vayne,female,True,,light,95855.121,857.218000000008,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,60.512,60.512,60.512,-1,49.328,49.328,ragdoll,122.2,4.173,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.5992,1.0,0.8645806543791971,2.616248977743662,6.052064580654379
Vayne_impacts_log_2,Vayne,female,True,,light,98797.442,38.21800000000803,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,207.728,207.728,207.728,-1,88.788,88.788,ragdoll,55.741,0.774,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.3758,1.0,2.967966852407487,30.83089532946362,20.77576796685241
Vayne_impacts_log_2,Vayne,female,True,,light,98854.179,280.31999999999243,2,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,28.467,28.467,28.467,-1,115.124,115.124,ragdoll,76.899,3.937,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.4322,1.0,0.40672953279039864,0.5790011949536359,2.8471067295327903
Vayne_impacts_log_2,Vayne,female,True,,light,8563.558,1129.5559999999987,1,NPC L UpperArm [LUar],arm,L,light,2.0,14.463,292.879,292.879,292.879,-1,48.442,48.442,ragdoll,312.316,11.518,Static,Wood,shape,False,False,,1.0,1.0,4.184583511930276,17.51073916831872,8.369167023860552
Vayne_impacts_log_2,Vayne,female,True,,light,14209.067,44.830000000001746,1,NPC L UpperArm [LUar],arm,L,light,2.0,14.463,101.14,101.14,101.14,-1,82.697,82.697,ragdoll,112.371,4.599,Static,Wood,shape,False,False,,1.0,1.0,1.4450635805115017,2.0882087517207215,2.8901271610230035
Vayne_impacts_log_2,Vayne,female,True,,light,8578.944,15.277000000000044,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,128.747,128.747,128.747,-1,186.187,186.187,ragdoll,95.277,8.11,DeadBip,Skin,shape,True,False,NPC R UpperArm [RUar],-0.653,1.0,1.8395056436633808,3.3837810130694286,3.6790112873267615
Vayne_impacts_log_2,Vayne,female,True,,light,8594.515,14.980000000001382,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,6.153,6.153,6.153,-1,56.947,56.947,ragdoll,74.286,10.049,DeadBip,Skin,shape,True,False,NPC R UpperArm [RUar],-0.5413,1.0,0.087912558936991,0.007728618018849916,0.175825117873982
Vayne_impacts_log_2,Vayne,female,True,,light,24240.416,30.411000000000058,2,NPC R UpperArm [RUar],arm,R,light,2.0,14.463,168.817,168.817,168.817,-1,344.844,344.844,ragdoll,412.499,4.978,DeadBip,Skin,shape,True,False,NPC L Forearm [LLar],0.7647,1.0,2.412016002286041,5.817821195283935,4.824032004572082
Vayne_impacts_log_2,Vayne,female,True,,light,8578.951,525.3260000000009,2,NPC Head [Head],head,-,bare,4.0,15.108,364.553,364.553,364.553,-1,95.134,95.134,ragdoll,371.021,12.529,Static,Wood,shape,False,False,,1.0,1.0,5.208644092013145,54.259946554526884,20.83457636805258
Vayne_impacts_log_2,Vayne,female,True,,light,15041.056,508.6409999999996,1,NPC Head [Head],head,-,bare,4.0,15.108,33.408,33.408,33.408,-1,31.363,31.363,getup,59.314,3.12,Static,Wood,shape,False,False,,1.0,1.0,0.477325332190313,0.45567894550118526,1.909301328761252
Vayne_impacts_log_2,Vayne,female,True,,light,8579.254,30.243999999998778,1,NPC R Hand [RHnd],hand,R,light,4.0,8.334,111.942,111.942,111.942,-1,149.312,149.312,ragdoll,125.643,13.038,Static,Wood,shape,False,False,,1.0,1.0,1.5993999142734676,5.1161601715559515,6.3975996570938705
Vayne_impacts_log_2,Vayne,female,True,,light,8594.214,93.83899999999994,1,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,75.308,75.308,75.308,-1,105.388,105.388,ragdoll,139.184,1.931,Static,Wood,shape,False,False,,1.0,1.0,1.0759822831833121,4.052082558035306,7.531875982283185
Vayne_impacts_log_2,Vayne,female,True,,light,8903.858,289.3339999999989,1,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,10.156,10.156,10.156,-1,54.974,54.974,ragdoll,45.074,0.868,Static,Wood,shape,False,False,,1.0,1.0,0.14510644377768256,0.07369558009032012,1.015745106443778
Vayne_impacts_log_2,Vayne,female,True,,light,14409.167,111.75400000000081,1,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,25.447,25.447,25.447,-1,24.559,24.559,ragdoll,27.521,2.362,Static,Wood,shape,False,False,,1.0,1.0,0.3635805115016431,0.4626677592032875,2.545063580511502
Vayne_impacts_log_2,Vayne,female,True,,light,15004.049,696.3219999999983,1,NPC Spine2 [Spn2],torso,-,light,7.0,23.052,6.699,6.699,6.699,-1,5.918,5.918,getup,20.562,1.562,Static,Wood,shape,False,False,,1.0,1.0,0.09571367338191171,0.03206387545290746,0.669995713673382
Vayne_impacts_log_2,Vayne,female,True,,light,8594.224,1465.6730000000007,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,57.942,57.942,57.942,-1,138.529,138.529,ragdoll,169.632,4.321,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.6967,1.0,0.827861123017574,1.3707080780078376,3.311444492070296
Vayne_impacts_log_2,Vayne,female,True,,light,19359.275,793.7379999999976,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,93.009,93.009,93.009,-1,134.951,134.951,ragdoll,152.177,13.79,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],0.4456,1.0,1.3288898414059152,3.5318964211836765,5.315559365623661
Vayne_impacts_log_2,Vayne,female,True,,light,24270.833,1151.5480000000025,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,48.336,48.336,48.336,-1,264.718,264.718,ragdoll,359.956,7.68,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.5094,1.0,0.6906129447063867,0.9538924787920534,2.7624517788255467
Vayne_impacts_log_2,Vayne,female,True,,light,33885.175,36.325999999993655,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,128.633,128.633,128.633,-1,147.297,147.297,ragdoll,237.05,9.584,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.4077,1.0,1.8378768395485072,6.755582554697619,7.351507358194029
Vayne_impacts_log_2,Vayne,female,True,,light,39445.39,274.2099999999991,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,18.969,18.969,18.969,-1,50.976,50.976,ragdoll,146.23,2.464,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.1351,1.0,0.27102443206172316,0.14690848554875918,1.0840977282468927
Vayne_impacts_log_2,Vayne,female,True,,light,40371.586,359.2350000000006,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,36.122,36.122,36.122,-1,82.767,82.767,ragdoll,24.053,8.218,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.8084,1.0,0.5161023003286184,0.5327231688089827,2.0644092013144735
Vayne_impacts_log_2,Vayne,female,True,,light,43540.521,546.8099999999977,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,19.437,19.437,19.437,-1,10.197,10.197,ragdoll,86.143,2.332,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.4017,1.0,0.27771110158594087,0.15424691188815354,1.1108444063437635
Vayne_impacts_log_2,Vayne,female,True,,light,48881.349,16.131000000001222,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,14.904,14.904,14.904,-1,101.104,101.104,ragdoll,489.106,6.419,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.7421,1.0,0.2129447063866267,0.0906908959561733,0.8517788255465067
Vayne_impacts_log_2,Vayne,female,True,,light,48950.73,124.25200000000041,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,16.471,16.471,16.471,-1,91.528,91.528,ragdoll,516.764,5.72,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.4715,1.0,0.23533361908844122,0.1107638245465271,0.9413344763537649
Vayne_impacts_log_2,Vayne,female,True,,light,49249.011,17.819000000003143,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,14.07,14.07,14.07,-1,595.526,595.526,ragdoll,649.469,14.531,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.7096,1.0,0.20102871838834122,0.08082509123371799,0.8041148735533649
Vayne_impacts_log_2,Vayne,female,True,,light,49300.222,34.559000000001106,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,100.201,100.201,100.201,-1,282.698,282.698,ragdoll,518.278,6.193,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.3241,1.0,1.4316473781968853,4.099228430996031,5.726589512787541
Vayne_impacts_log_2,Vayne,female,True,,light,56482.468,380.11099999999715,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,46.551,46.551,46.551,-1,216.457,216.457,ragdoll,568.382,10.624,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.5714,1.0,0.6651093013287613,0.8847407654280661,2.6604372053150454
Vayne_impacts_log_2,Vayne,female,True,,light,62110.615,52.98099999999977,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,49.886,49.886,49.886,-1,194.092,194.092,ragdoll,287.832,6.513,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.6784,1.0,0.7127589655665096,1.0160506859908818,2.8510358622660386
Vayne_impacts_log_2,Vayne,female,True,,light,62217.86,36.06300000000192,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,208.186,208.186,208.186,-1,72.836,72.836,ragdoll,34.882,5.925,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.5167,1.0,2.9745106443777685,17.695427147033296,11.898042577511074
Vayne_impacts_log_2,Vayne,female,True,,light,90236.297,171.89199999999255,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,93.655,93.655,93.655,-1,156.157,156.157,ragdoll,33.946,10.158,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.6184,1.0,1.3381197313901987,3.5811288310715548,5.352478925560795
Vayne_impacts_log_2,Vayne,female,True,,light,94031.333,182.53800000000047,2,NPC Spine1 [Spn1],torso,-,light,4.0,18.878,88.405,88.405,88.405,-1,30.03,30.03,ragdoll,114.6,1.961,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.9226,1.0,1.2631090155736535,3.1908887704468882,5.052436062294614
Vayne_impacts_log_2,Vayne,female,True,,light,95839.355,872.7150000000111,2,NPC L Hand [LHnd],hand,L,light,4.0,8.334,89.453,89.453,89.453,-1,70.169,70.169,ragdoll,90.403,6.398,DeadBip,Skin,shape,True,False,NPC Spine1 [Spn1],-0.5583,1.0,1.2780825832261753,3.2669901790921867,5.112330332904701
Vayne_impacts_log_2,Vayne,female,True,,light,8609.812,95.71199999999953,1,NPC R Hand [RHnd],hand,R,light,4.0,8.334,8.446,8.446,8.446,-1,165.637,165.637,ragdoll,187.452,12.761,Static,Stone,shape,False,False,,1.0,1.0,0.12067438205457923,0.029124612968509107,0.4826975282183169
Vayne_impacts_log_2,Vayne,female,True,,light,8624.6,1825.717999999999,1,NPC L Forearm [LLar],arm,L,light,2.0,11.658,14.532,14.532,14.532,-1,71.784,71.784,ragdoll,70.408,2.327,Static,Wood,shape,False,False,,1.0,0.0,0.2076296613801972,0.04311007628485535,0.4152593227603944
Vayne_impacts_log_2,Vayne,female,True,,light,14174.335,903.6760000000013,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,167.082,333.615,167.082,-1,169.952,169.952,ragdoll,257.254,12.596,Static,Wood,shape,False,False,,1.0,1.0,4.766609515645093,22.720566274638344,9.533219031290185
Vayne_impacts_log_2,Vayne,female,True,,light,8639.571,1225.7180000000008,2,NPC Spine [Spn0],torso,-,light,4.0,17.297,88.68,88.68,88.68,-1,63.953,63.953,ragdoll,189.568,9.725,DeadBip,Skin,shape,True,False,NPC L Forearm [LLar],0.7836,1.0,1.267038148306901,3.210771338529961,5.068152593227604
Vayne_impacts_log_2,Vayne,female,True,,light,12533.506,246.10300000000097,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,5.813,5.813,5.813,-1,44.064,44.064,getup,23.934,2.106,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.4936,1.0,0.08305472210315759,0.006898086863632734,0.16610944420631518
Vayne_impacts_log_2,Vayne,female,True,,light,17956.086,247.85399999999936,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,7.082,7.082,7.082,-1,43.046,43.046,getup,22.869,2.148,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.4874,1.0,0.1011858836976711,0.010238583059678624,0.2023717673953422
Vayne_impacts_log_2,Vayne,female,True,,light,18941.521,67.32999999999811,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,64.982,64.982,64.982,-1,132.965,132.965,ragdoll,187.882,5.224,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.4166,1.0,0.9284469209887127,0.862013685093421,1.8568938419774255
Vayne_impacts_log_2,Vayne,female,True,,light,19375.506,315.5069999999978,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,38.107,38.107,38.107,-1,85.755,85.755,ragdoll,44.092,5.135,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.8567,1.0,0.5444634947849694,0.2964404971534624,1.0889269895699387
Vayne_impacts_log_2,Vayne,female,True,,light,24305.064,1064.9720000000016,2,NPC Spine [Spn0],torso,-,light,4.0,17.297,23.984,23.984,23.984,-1,25.22,25.22,ragdoll,303.748,0.955,DeadBip,Skin,shape,True,False,NPC L Forearm [LLar],0.4975,1.0,0.3426775253607659,0.23485577277475672,1.3707101014430636
Vayne_impacts_log_2,Vayne,female,True,,light,28302.328,259.1189999999988,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,34.429,34.429,34.429,-1,56.183,56.183,getup,57.774,0.69,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.4897,1.0,0.4919131304472068,0.2419785279063707,0.9838262608944136
Vayne_impacts_log_2,Vayne,female,True,,light,33554.855,17.584999999999127,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,34.261,34.261,34.261,-1,130.419,130.419,ragdoll,228.339,10.357,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.5853,1.0,0.48951278754107735,0.23962276916623593,0.9790255750821547
Vayne_impacts_log_2,Vayne,female,True,,light,33801.981,101.3550000000032,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,69.705,69.705,69.705,-1,114.822,114.822,ragdoll,265.536,4.72,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.4135,1.0,0.9959279897128162,0.9918725606934112,1.9918559794256323
Vayne_impacts_log_2,Vayne,female,True,,light,37134.643,0.34200000000419095,2,NPC L Forearm [LLar],arm,L,light,2.0,11.658,32.389,32.389,32.389,-1,51.781,51.781,getup,41.962,0.633,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],0.7741,1.0,0.4627661094442064,0.2141524720501272,0.9255322188884127
